Gradient Profiler Text Data File: 20240419_MV_A_30.csv
Date: 2024-04-19
Time: 15:13:04

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
6.36, 0.126281, , 
6.38, 0.125421, 2, 0.586
6.39, 0.125063, , 
6.42, 0.124035, , 
6.45, 0.123033, , 
6.48, 0.121612, , 
6.51, 0.120603, , 
6.54, 0.119417, , 
6.57, 0.118358, , 
6.60, 0.117254, , 
6.63, 0.116125, , 
6.66, 0.115427, , 
6.69, 0.114332, , 
6.72, 0.113409, , 
6.75, 0.112550, , 
6.78, 0.111560, , 
6.81, 0.110701, , 
6.84, 0.109654, , 
6.87, 0.109004, , 
6.90, 0.108331, , 
6.93, 0.107497, , 
6.96, 0.106774, , 
6.99, 0.105971, , 
7.02, 0.105426, , 
7.05, 0.104772, , 
7.08, 0.104131, , 
7.11, 0.103570, , 
7.14, 0.102996, , 
7.17, 0.102393, , 
7.20, 0.101902, , 
7.23, 0.101489, , 
7.26, 0.101013, , 
7.29, 0.100420, , 
7.32, 0.099891, , 
7.35, 0.099342, , 
7.38, 0.098774, , 
7.41, 0.098238, , 
7.44, 0.097699, , 
7.47, 0.097280, , 
7.50, 0.096909, , 
7.53, 0.096284, , 
7.56, 0.095691, , 
7.59, 0.095206, , 
7.62, 0.094657, , 
7.65, 0.094083, , 
7.68, 0.093594, , 
7.71, 0.093134, , 
7.74, 0.092700, , 
7.78, 0.092180, , 
7.80, 0.091961, , 
7.83, 0.091631, , 
7.86, 0.091228, , 
7.89, 0.090755, , 
7.92, 0.090340, , 
7.95, 0.090073, , 
7.99, 0.089693, , 
8.01, 0.089252, , 
8.04, 0.088979, , 
8.07, 0.088735, , 
8.10, 0.088364, , 
8.13, 0.087986, , 
8.16, 0.087771, , 
8.19, 0.087580, , 
8.22, 0.087314, , 
8.25, 0.087025, , 
8.28, 0.086867, , 
8.31, 0.086651, , 
8.34, 0.086324, , 
8.37, 0.085928, , 
