Gradient Profiler Text Data File: 20231116_MV_I_40C.csv
Date: 2023-11-16
Time: 18:01:10

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
6.36, 1.375697, , 
6.39, 1.362949, , 
6.42, 1.350505, , 
6.45, 1.336247, , 
6.48, 1.324194, , 
6.51, 1.310304, , 
6.54, 1.300439, , 
6.57, 1.288706, , 
6.60, 1.275159, , 
6.63, 1.263594, , 
6.66, 1.250145, , 
6.69, 1.238663, , 
6.72, 1.227237, , 
6.75, 1.215841, , 
6.78, 1.204460, , 
6.81, 1.191214, , 
6.84, 1.179890, , 
6.87, 1.168633, , 
6.90, 1.155555, , 
6.94, 1.144304, , 
6.96, 1.133101, , 
6.99, 1.121993, , 
7.02, 1.110996, , 
7.05, 1.098190, , 
7.08, 1.087209, , 
7.11, 1.074534, , 
7.15, 1.063800, , 
7.17, 1.054922, , 
7.20, 1.042732, , 
7.23, 1.032411, , 
7.26, 1.022270, , 
7.29, 1.010499, , 
7.32, 1.000530, , 
7.35, 0.990668, , 
7.38, 0.979290, , 
7.41, 0.969683, , 
7.44, 0.960205, , 
7.47, 0.950825, , 
7.50, 0.941487, , 
7.53, 0.930696, , 
7.56, 0.921501, , 
7.59, 0.911037, , 
7.62, 0.902130, , 
7.65, 0.894752, , 
7.68, 0.884564, , 
7.71, 0.875920, , 
7.74, 0.865827, , 
7.77, 0.857177, 2, 0.587
7.78, 0.855706, , 
7.80, 0.848537, , 
7.83, 0.838602, , 
7.86, 0.830149, , 
7.89, 0.823149, , 
7.92, 0.813363, , 
7.95, 0.805043, , 
7.98, 0.795496, , 
8.01, 0.787312, , 
8.04, 0.779179, , 
8.07, 0.769822, , 
8.10, 0.763180, , 
8.13, 0.754013, , 
8.16, 0.746220, , 
8.19, 0.738496, , 
8.22, 0.730880, , 
8.25, 0.722053, , 
8.28, 0.714637, , 
8.31, 0.706117, , 
8.34, 0.698872, , 
8.37, 0.691685, , 
8.40, 0.684583, , 
8.43, 0.677557, , 
8.46, 0.669446, , 
8.49, 0.662620, , 
8.52, 0.655886, , 
8.55, 0.648131, , 
8.59, 0.641571, , 
8.61, 0.635120, , 
8.64, 0.628779, , 
8.67, 0.622540, , 
8.70, 0.615301, , 
8.73, 0.609056, , 
8.76, 0.601741, , 
8.79, 0.596539, , 
8.82, 0.590456, , 
8.85, 0.583404, , 
8.88, 0.577387, , 
8.91, 0.570463, , 
8.94, 0.564557, , 
8.97, 0.558641, , 
9.00, 0.552830, , 
9.03, 0.547095, , 
9.06, 0.540428, , 
9.09, 0.534677, , 
9.12, 0.528999, , 
9.15, 0.522465, , 
9.18, 0.516902, , 
9.21, 0.511395, , 
9.24, 0.505955, , 
9.27, 0.500626, , 
9.30, 0.494416, , 
9.33, 0.489147, , 
9.36, 0.483146, , 
9.39, 0.478112, , 
9.42, 0.473960, , 
9.45, 0.468197, , 
9.48, 0.463359, , 
9.51, 0.457812, , 
9.54, 0.453079, , 
9.57, 0.448397, , 
9.60, 0.442992, , 
9.63, 0.439215, , 
9.66, 0.434723, , 
9.69, 0.429477, , 
9.72, 0.425014, , 
9.75, 0.420541, , 
9.78, 0.415305, , 
9.81, 0.410902, , 
9.84, 0.406626, , 
9.87, 0.401615, , 
9.90, 0.397301, , 
9.94, 0.392460, , 
9.96, 0.389022, , 
9.99, 0.384889, , 
10.02, 0.380106, , 
10.05, 0.376084, , 
10.08, 0.371560, , 
10.11, 0.367754, , 
10.14, 0.364589, , 
10.17, 0.360183, , 
10.20, 0.356475, , 
10.23, 0.352196, , 
10.26, 0.348592, , 
10.29, 0.345043, , 
10.32, 0.340948, , 
10.35, 0.337494, , 
10.38, 0.334068, , 
10.41, 0.330677, , 
10.44, 0.327375, , 
10.47, 0.324188, , 
10.50, 0.320502, , 
10.53, 0.317381, , 
10.56, 0.313777, , 
