Gradient Profiler Text Data File: 20231116_BY4742_40C.csv
Date: 2023-11-16
Time: 17:45:00

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
6.36, 0.732267, , 
6.39, 0.724181, 2, 0.586
6.39, 0.722846, , 
6.42, 0.715018, , 
6.46, 0.706079, , 
6.48, 0.699802, , 
6.51, 0.692414, , 
6.54, 0.683977, , 
6.57, 0.676942, , 
6.60, 0.668907, , 
6.63, 0.662087, , 
6.66, 0.656451, , 
6.69, 0.648677, , 
6.72, 0.642139, , 
6.75, 0.634618, , 
6.78, 0.628281, , 
6.81, 0.622016, , 
6.84, 0.614784, , 
6.87, 0.609627, , 
6.90, 0.602458, , 
6.93, 0.596305, , 
6.96, 0.590072, , 
6.99, 0.582808, , 
7.02, 0.576591, , 
7.05, 0.569391, , 
7.08, 0.564249, , 
7.11, 0.558096, , 
7.14, 0.550975, , 
7.17, 0.544951, , 
7.20, 0.538950, , 
7.23, 0.531914, , 
7.26, 0.525885, , 
7.29, 0.518935, , 
7.32, 0.514012, , 
7.35, 0.508214, , 
7.38, 0.501607, , 
7.41, 0.496084, , 
7.44, 0.489747, , 
7.47, 0.484392, , 
7.50, 0.479152, , 
7.53, 0.474004, , 
7.56, 0.468875, , 
7.59, 0.462982, , 
7.62, 0.458046, , 
7.65, 0.453139, , 
7.68, 0.447570, , 
7.72, 0.442973, , 
7.74, 0.438390, , 
7.77, 0.433740, , 
7.80, 0.429049, , 
7.83, 0.423729, , 
7.86, 0.419197, , 
7.89, 0.413855, , 
7.92, 0.410090, , 
7.95, 0.404894, , 
7.98, 0.400428, , 
8.01, 0.395899, , 
8.04, 0.390598, , 
8.07, 0.386859, , 
8.10, 0.381784, , 
8.13, 0.377467, , 
8.16, 0.373229, , 
8.19, 0.368185, , 
8.22, 0.363872, , 
8.25, 0.358828, , 
8.28, 0.355269, , 
8.31, 0.351171, , 
8.34, 0.346486, , 
8.37, 0.342537, , 
8.40, 0.338058, , 
8.43, 0.334312, , 
8.46, 0.330563, , 
8.49, 0.326817, , 
8.52, 0.323112, , 
8.55, 0.318948, , 
8.58, 0.315458, , 
8.61, 0.311947, , 
8.64, 0.307969, , 
8.67, 0.304661, , 
8.70, 0.301356, , 
8.73, 0.298045, , 
8.76, 0.294762, , 
8.79, 0.290949, , 
8.82, 0.287717, , 
8.85, 0.284573, , 
