Gradient Profiler Text Data File: 2025_1_28_C5_SH.csv
Date: 2025-01-28
Time: 18:20:59

User: Jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
6.36, 0.633505, , 
6.39, 0.626955, 2, 0.587
6.39, 0.625854, , 
6.42, 0.619412, , 
6.46, 0.611949, , 
6.48, 0.606607, , 
6.51, 0.600238, , 
6.54, 0.593031, , 
6.57, 0.586919, , 
6.60, 0.579785, , 
6.63, 0.573762, , 
6.66, 0.567903, , 
6.69, 0.562118, , 
6.72, 0.556265, , 
6.75, 0.549484, , 
6.78, 0.543850, , 
6.81, 0.538192, , 
6.85, 0.531591, , 
6.87, 0.526950, , 
6.90, 0.520587, , 
6.93, 0.515141, , 
6.96, 0.508778, , 
7.00, 0.503503, , 
7.02, 0.498292, , 
7.05, 0.493011, , 
7.08, 0.487777, , 
7.11, 0.481811, , 
7.14, 0.476846, , 
7.17, 0.471768, , 
7.20, 0.466005, , 
7.24, 0.461168, , 
7.26, 0.456470, , 
7.29, 0.451680, , 
7.32, 0.446973, , 
7.35, 0.441622, , 
7.38, 0.437045, , 
7.41, 0.432395, , 
7.44, 0.427117, , 
7.47, 0.423472, , 
7.50, 0.418385, , 
7.53, 0.413969, , 
7.56, 0.408891, , 
7.59, 0.404752, , 
7.62, 0.400606, , 
7.65, 0.396365, , 
7.68, 0.392270, , 
7.71, 0.387557, , 
7.74, 0.383538, , 
7.77, 0.379493, , 
7.80, 0.374929, , 
7.84, 0.371075, , 
7.86, 0.367123, , 
7.89, 0.363244, , 
7.92, 0.359488, , 
7.95, 0.355282, , 
7.98, 0.351663, , 
8.01, 0.347333, , 
8.04, 0.344459, , 
8.07, 0.341123, , 
8.10, 0.336939, , 
8.13, 0.333307, , 
8.16, 0.329386, , 
8.19, 0.326075, , 
8.22, 0.322751, , 
8.25, 0.319382, , 
8.28, 0.316093, , 
8.31, 0.312404, , 
8.34, 0.309146, , 
8.37, 0.305984, , 
8.40, 0.302450, , 
8.43, 0.299427, , 
8.46, 0.296319, , 
8.49, 0.293255, , 
8.52, 0.290340, , 
8.55, 0.286993, , 
8.58, 0.283999, , 
8.61, 0.281078, , 
8.64, 0.277823, , 
8.67, 0.275000, , 
8.70, 0.272212, , 
8.73, 0.269126, , 
8.76, 0.266960, , 
8.79, 0.264320, , 
8.82, 0.261171, , 
8.85, 0.258497, , 
8.88, 0.255683, , 
8.91, 0.253143, , 
8.94, 0.250608, , 
8.97, 0.248217, , 
9.00, 0.245819, , 
9.03, 0.243034, , 
9.06, 0.240591, , 
9.09, 0.238209, , 
9.12, 0.235583, , 
9.15, 0.233264, , 
9.18, 0.230949, , 
9.21, 0.228830, , 
9.24, 0.226809, , 
9.27, 0.224351, , 
9.30, 0.222172, , 
9.33, 0.220091, , 
9.37, 0.217747, , 
9.39, 0.215698, , 
9.42, 0.213595, , 
9.45, 0.211609, , 
9.48, 0.209414, , 
9.51, 0.207410, , 
9.54, 0.205116, , 
9.57, 0.203562, , 
9.59, 0.202300, 3, 0.586
9.60, 0.201637, , 
9.63, 0.199407, , 
9.66, 0.197640, , 
9.69, 0.195626, , 
9.72, 0.193894, , 
9.76, 0.192083, , 
9.78, 0.190196, , 
9.81, 0.188419, , 
9.84, 0.186754, , 
9.87, 0.184981, , 
9.90, 0.182913, , 
9.93, 0.181327, , 
9.96, 0.179484, , 
9.99, 0.177844, , 
10.02, 0.176182, , 
10.05, 0.174463, , 
10.08, 0.173264, , 
10.11, 0.171383, , 
10.14, 0.169860, , 
10.17, 0.168461, , 
10.20, 0.166657, , 
10.23, 0.165429, , 
10.26, 0.163792, , 
10.29, 0.162498, , 
10.32, 0.161160, , 
10.35, 0.159523, , 
10.38, 0.158175, , 
10.41, 0.156757, , 
10.44, 0.155403, , 
10.47, 0.154273, , 
10.50, 0.152719, , 
10.53, 0.151476, , 
10.56, 0.149988, , 
10.59, 0.148700, , 
10.62, 0.147514, , 
10.65, 0.146194, , 
10.68, 0.145113, , 
10.71, 0.143787, , 
10.74, 0.142639, , 
10.77, 0.141614, , 
10.80, 0.140295, , 
10.83, 0.139127, , 
10.86, 0.138084, , 
10.89, 0.136891, , 
10.92, 0.135787, , 
10.95, 0.134722, , 
10.98, 0.133754, , 
11.01, 0.132771, , 
11.04, 0.131626, , 
11.07, 0.130592, , 
11.10, 0.129409, , 
11.13, 0.128498, , 
11.16, 0.127651, , 
11.19, 0.126554, , 
11.22, 0.125755, , 
11.25, 0.124698, , 
11.28, 0.123715, , 
11.31, 0.122925, , 
11.35, 0.121974, , 
11.37, 0.121012, , 
11.40, 0.120061, , 
11.43, 0.119204, , 
11.47, 0.118304, , 
11.49, 0.117546, , 
11.52, 0.116603, , 
11.55, 0.115747, , 
11.58, 0.115071, , 
11.61, 0.114120, , 
11.64, 0.113219, , 
11.67, 0.112290, , 
11.70, 0.111627, , 
11.73, 0.110961, , 
11.76, 0.109930, , 
11.79, 0.109260, , 
11.82, 0.108626, , 
11.85, 0.107757, , 
11.88, 0.106888, , 
11.91, 0.106238, , 
11.94, 0.105619, , 
11.97, 0.104871, , 
12.00, 0.104078, , 
12.03, 0.103462, , 
12.06, 0.102777, , 
12.09, 0.102044, , 
12.12, 0.101274, , 
12.15, 0.100706, , 
12.18, 0.100106, , 
12.21, 0.099243, , 
