Gradient Profiler Text Data File: 2-C2_SH_42_012126.csv
Date: 2026-01-21
Time: 15:41:29

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
6.37, 0.603483, , 
6.38, 0.600003, 2, 0.586
6.39, 0.598252, , 
6.42, 0.592974, , 
6.45, 0.587779, , 
6.48, 0.581828, , 
6.51, 0.576696, , 
6.54, 0.570767, , 
6.57, 0.566625, , 
6.60, 0.561864, , 
6.63, 0.556319, , 
6.66, 0.551495, , 
6.69, 0.545643, , 
6.72, 0.540234, , 
6.75, 0.534668, , 
6.78, 0.529285, , 
6.81, 0.524162, , 
6.84, 0.518554, , 
6.87, 0.514104, , 
6.90, 0.509869, , 
6.93, 0.505213, , 
6.96, 0.501388, , 
6.99, 0.497600, , 
7.02, 0.493858, , 
7.05, 0.490175, , 
7.08, 0.485966, , 
7.11, 0.482435, , 
7.14, 0.478661, , 
7.17, 0.475898, , 
7.20, 0.473916, , 
7.23, 0.471391, , 
7.26, 0.469319, , 
7.29, 0.466845, , 
7.32, 0.464577, , 
7.35, 0.462278, , 
7.39, 0.459563, , 
7.41, 0.457558, , 
7.44, 0.454516, , 
7.47, 0.451658, , 
7.50, 0.448508, , 
7.53, 0.444445, , 
7.56, 0.440858, , 
7.59, 0.437362, , 
7.62, 0.433975, , 
7.65, 0.430438, , 
7.68, 0.425778, , 
7.71, 0.421455, , 
7.74, 0.416142, , 
7.77, 0.411422, , 
7.80, 0.407422, , 
7.83, 0.401887, , 
7.86, 0.397320, , 
7.89, 0.392035, , 
7.92, 0.387496, , 
7.95, 0.383236, , 
7.98, 0.378691, , 
8.01, 0.375659, , 
8.04, 0.371621, , 
8.07, 0.368398, , 
8.10, 0.365290, , 
8.13, 0.361686, , 
8.16, 0.358692, , 
8.19, 0.355311, , 
8.22, 0.352865, , 
8.25, 0.349807, , 
8.28, 0.346096, , 
8.31, 0.342877, , 
8.34, 0.339343, , 
8.37, 0.336257, , 
8.40, 0.333190, , 
8.43, 0.330243, , 
8.46, 0.327407, , 
8.49, 0.324153, , 
8.52, 0.321409, , 
8.55, 0.318703, , 
8.58, 0.315547, , 
8.61, 0.313152, , 
8.64, 0.309673, , 
8.67, 0.306663, , 
8.70, 0.303691, , 
8.73, 0.300325, , 
8.76, 0.297581, , 
8.79, 0.294838, , 
8.82, 0.293138, , 
8.85, 0.291107, , 
8.88, 0.288776, , 
8.91, 0.286952, , 
8.94, 0.284900, , 
8.97, 0.283022, , 
9.00, 0.281182, , 
9.03, 0.279457, , 
9.06, 0.277887, , 
9.09, 0.276269, , 
9.12, 0.275067, , 
9.15, 0.273897, , 
9.18, 0.272307, , 
9.21, 0.270753, , 
9.24, 0.269158, , 
9.27, 0.267600, , 
9.30, 0.266033, , 
9.33, 0.264070, , 
9.36, 0.262379, , 
9.39, 0.260419, , 
9.43, 0.258773, , 
9.45, 0.257434, , 
9.48, 0.255709, , 
9.51, 0.254342, , 
9.54, 0.252524, , 
9.57, 0.250760, , 
9.58, 0.250456, 3, 0.584
9.60, 0.248940, , 
9.64, 0.246751, , 
9.66, 0.245321, , 
9.69, 0.243481, , 
9.72, 0.242136, , 
9.75, 0.240902, , 
9.78, 0.239367, , 
9.81, 0.238003, , 
9.84, 0.236721, , 
9.87, 0.235434, , 
9.90, 0.234089, , 
9.93, 0.232512, , 
9.96, 0.231202, , 
9.99, 0.229566, , 
10.02, 0.228116, , 
10.05, 0.226930, , 
10.08, 0.225322, , 
10.11, 0.223964, , 
10.14, 0.222223, , 
10.17, 0.220621, , 
10.20, 0.218971, , 
10.23, 0.216983, , 
10.26, 0.215498, , 
10.29, 0.213427, , 
10.32, 0.211701, , 
10.35, 0.210058, , 
10.38, 0.208136, , 
10.41, 0.206575, , 
10.45, 0.204882, , 
10.47, 0.203733, , 
10.50, 0.202331, , 
10.53, 0.200739, , 
10.56, 0.199454, , 
10.59, 0.197941, , 
10.62, 0.196574, , 
10.66, 0.195283, , 
10.68, 0.194221, , 
10.71, 0.193244, , 
10.74, 0.192172, , 
10.77, 0.191395, , 
10.80, 0.190678, , 
10.83, 0.189872, , 
10.86, 0.189269, , 
10.89, 0.188467, , 
10.92, 0.187832, , 
10.95, 0.187179, , 
10.98, 0.186434, , 
11.01, 0.185898, , 
11.04, 0.185282, , 
11.07, 0.184876, , 
11.10, 0.184362, , 
11.13, 0.183757, , 
11.16, 0.183173, , 
11.19, 0.182386, , 
11.22, 0.181641, , 
11.25, 0.180946, , 
11.28, 0.180220, , 
11.31, 0.179512, , 
11.34, 0.178643, , 
11.37, 0.177949, , 
11.40, 0.177257, , 
11.43, 0.176271, , 
11.46, 0.175364, , 
11.49, 0.174682, , 
11.52, 0.173527, , 
11.55, 0.172464, , 
11.58, 0.171262, , 
11.61, 0.170330, , 
11.64, 0.169334, , 
11.68, 0.168509, , 
11.70, 0.167868, , 
11.73, 0.167012, , 
11.76, 0.166314, , 
11.79, 0.165591, , 
11.82, 0.164684, , 
11.85, 0.163973, , 
11.88, 0.163298, , 
11.91, 0.162593, , 
11.94, 0.161918, , 
11.97, 0.161334, , 
12.00, 0.160795, , 
12.03, 0.160034, , 
12.06, 0.159504, , 
12.09, 0.159069, , 
12.12, 0.158372, , 
12.15, 0.157734, , 
12.18, 0.157071, , 
12.21, 0.156503, , 
12.24, 0.155837, , 
12.27, 0.154946, , 
12.30, 0.154334, , 
12.33, 0.153512, , 
12.36, 0.152764, , 
12.39, 0.151913, , 
12.42, 0.150905, , 
12.45, 0.149956, , 
12.48, 0.148773, , 
12.51, 0.148006, , 
12.54, 0.147140, , 
12.57, 0.146137, , 
12.60, 0.145243, , 
12.63, 0.144161, , 
12.66, 0.143356, , 
12.69, 0.142613, , 
12.72, 0.141843, , 
12.75, 0.141154, , 
12.78, 0.140390, , 
12.79, 0.140282, 4, 0.588
12.81, 0.139743, , 
12.84, 0.139172, , 
12.87, 0.138601, , 
12.90, 0.138290, , 
12.93, 0.137919, , 
12.96, 0.137592, , 
12.99, 0.137278, , 
13.02, 0.137002, , 
13.05, 0.136707, , 
13.08, 0.136320, , 
13.11, 0.136082, , 
13.14, 0.135806, , 
13.17, 0.135492, , 
13.20, 0.135204, , 
13.23, 0.134947, , 
13.26, 0.134817, , 
13.29, 0.134703, , 
13.32, 0.134592, , 
13.35, 0.134411, , 
13.38, 0.134290, , 
13.41, 0.134201, , 
13.44, 0.133976, , 
13.47, 0.133830, , 
13.50, 0.133738, , 
13.53, 0.133662, , 
13.56, 0.133519, , 
13.59, 0.133348, , 
13.62, 0.133209, , 
13.65, 0.133088, , 
13.68, 0.132799, , 
13.71, 0.132558, , 
13.74, 0.132298, , 
13.77, 0.131918, , 
13.80, 0.131489, , 
13.83, 0.130912, , 
13.86, 0.130484, , 
13.89, 0.130002, , 
13.92, 0.129409, , 
13.95, 0.128879, , 
13.98, 0.128194, , 
14.01, 0.127509, , 
14.04, 0.126881, , 
14.07, 0.126214, , 
14.10, 0.125640, , 
14.13, 0.125000, , 
14.16, 0.124343, , 
14.19, 0.123702, , 
14.22, 0.122992, , 
14.25, 0.122342, , 
14.28, 0.121634, , 
14.31, 0.121073, , 
14.34, 0.120575, , 
14.37, 0.119810, , 
14.40, 0.119068, , 
14.43, 0.118285, , 
14.46, 0.117596, , 
14.49, 0.116905, , 
14.52, 0.116077, , 
14.55, 0.115547, , 
14.58, 0.114808, , 
14.61, 0.114104, , 
14.64, 0.113419, , 
14.67, 0.112734, , 
14.70, 0.112090, , 
14.74, 0.111287, , 
14.76, 0.110720, , 
14.79, 0.110139, , 
14.82, 0.109444, , 
14.85, 0.108797, , 
14.88, 0.108125, , 
14.91, 0.107529, , 
14.94, 0.106983, , 
14.97, 0.106174, , 
15.00, 0.105476, , 
15.03, 0.104842, , 
15.06, 0.104281, , 
15.09, 0.103627, , 
15.12, 0.102951, , 
