Gradient Profiler Text Data File: 20240906_yHG005_rep2_sample_5_30C.csv
Date: 2024-09-06
Time: 18:23:55

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
6.36, 0.699558, , 
6.39, 0.693223, 2, 0.586
6.39, 0.691961, , 
6.42, 0.683225, , 
6.45, 0.675870, , 
6.48, 0.668571, , 
6.51, 0.661272, , 
6.54, 0.652689, , 
6.57, 0.645298, , 
6.60, 0.637974, , 
6.63, 0.629340, , 
6.66, 0.621817, , 
6.69, 0.614318, , 
6.72, 0.606893, , 
6.75, 0.599559, , 
6.78, 0.591245, , 
6.81, 0.584362, , 
6.84, 0.577552, , 
6.87, 0.569730, , 
6.90, 0.563129, , 
6.94, 0.555403, , 
6.96, 0.549950, , 
6.99, 0.543448, , 
7.02, 0.535984, , 
7.05, 0.529830, , 
7.09, 0.522874, , 
7.11, 0.516921, , 
7.14, 0.510954, , 
7.17, 0.504030, , 
7.20, 0.499063, , 
7.23, 0.493176, , 
7.26, 0.486394, , 
7.29, 0.480643, , 
7.32, 0.473960, , 
7.35, 0.468282, , 
7.38, 0.462585, , 
7.41, 0.456914, , 
7.44, 0.451319, , 
7.47, 0.444892, , 
7.50, 0.439418, , 
7.53, 0.433860, , 
7.56, 0.427218, , 
7.59, 0.422381, , 
7.62, 0.415615, , 
7.65, 0.409969, , 
7.68, 0.404514, , 
7.71, 0.398408, , 
7.74, 0.393247, , 
7.77, 0.387373, , 
7.81, 0.382313, , 
7.83, 0.378072, , 
7.86, 0.372217, , 
7.89, 0.367329, , 
7.92, 0.361740, , 
7.95, 0.357011, , 
7.98, 0.352326, , 
8.02, 0.346965, , 
8.04, 0.343216, , 
8.07, 0.338125, , 
8.10, 0.333938, , 
8.13, 0.329767, , 
8.16, 0.324787, , 
8.19, 0.320495, , 
8.22, 0.316651, , 
8.25, 0.312071, , 
8.28, 0.307890, , 
8.31, 0.303063, , 
8.34, 0.298980, , 
8.37, 0.294146, , 
8.40, 0.289972, , 
8.44, 0.285985, , 
