Gradient Profiler Text Data File: 20240506_MV_A_40.csv
Date: 2024-05-06
Time: 17:34:15

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
0.00, 0.099345, 0, 0.000
0.03, 0.099316, , 
0.06, 0.099329, , 
0.09, 0.099370, , 
0.12, 0.099307, , 
0.15, 0.099288, , 
0.18, 0.099310, , 
0.21, 0.099386, , 
0.24, 0.099500, , 
0.27, 0.099605, , 
0.30, 0.099726, , 
0.33, 0.099964, , 
0.36, 0.100109, , 
0.39, 0.100186, , 
0.42, 0.100328, , 
0.45, 0.100626, , 
0.48, 0.100928, , 
0.51, 0.101153, , 
0.54, 0.101486, , 
0.58, 0.101784, , 
0.60, 0.102009, , 
0.63, 0.102923, , 
0.66, 0.106257, , 
0.69, 0.118431, , 
0.72, 0.141443, , 
0.75, 0.177333, , 
0.78, 0.223409, , 
0.81, 0.276012, , 
0.84, 0.342008, , 
0.87, 0.400831, , 
0.90, 0.460765, , 
0.93, 0.531546, , 
0.96, 0.592686, , 
0.99, 0.654265, , 
1.02, 0.716159, , 
1.05, 0.778158, , 
1.08, 0.850589, , 
1.11, 0.912772, , 
1.14, 0.985200, , 
1.17, 1.046114, , 
1.20, 1.094032, , 
1.23, 1.151844, , 
1.26, 1.188521, , 
1.29, 1.216310, , 
1.32, 1.230603, , 
1.35, 1.239516, , 
1.38, 1.246183, , 
1.41, 1.249647, , 
1.44, 1.253485, , 
1.47, 1.256337, , 
1.50, 1.258928, , 
1.53, 1.261662, , 
1.56, 1.263800, , 
1.59, 1.266220, , 
1.62, 1.267959, , 
1.65, 1.270112, , 
1.68, 1.272793, , 
1.71, 1.275267, , 
1.74, 1.278274, , 
1.77, 1.280821, , 
1.80, 1.283530, , 
1.83, 1.286321, , 
1.86, 1.289024, , 
1.89, 1.292062, , 
1.92, 1.294546, , 
1.95, 1.296877, , 
1.98, 1.299326, , 
2.02, 1.301242, , 
2.04, 1.302945, , 
2.07, 1.304417, , 
2.10, 1.305702, , 
2.13, 1.306980, , 
2.16, 1.308106, , 
2.19, 1.309349, , 
2.22, 1.310244, , 
2.25, 1.311284, , 
2.28, 1.312382, , 
2.31, 1.313200, , 
2.34, 1.313958, , 
2.37, 1.314539, , 
2.40, 1.315135, , 
2.43, 1.315871, , 
2.46, 1.316670, , 
2.49, 1.317530, , 
2.52, 1.318599, , 
2.55, 1.319553, , 
2.58, 1.320759, , 
2.61, 1.321916, , 
2.64, 1.323154, , 
2.67, 1.324245, , 
2.70, 1.325076, , 
2.73, 1.325669, , 
2.76, 1.325821, , 
2.79, 1.325742, , 
2.82, 1.325415, , 
2.85, 1.325006, , 
2.88, 1.324245, , 
2.91, 1.323306, , 
2.94, 1.322018, , 
2.97, 1.320153, , 
3.00, 1.318294, , 
3.03, 1.315722, , 
3.06, 1.313622, , 
3.09, 1.310843, , 
3.12, 1.307253, , 
3.15, 1.303751, , 
3.18, 1.299155, , 
3.19, 1.298470, 1, 0.584
3.21, 1.294923, , 
3.24, 1.290435, , 
3.27, 1.285506, , 
3.30, 1.280231, , 
3.33, 1.273560, , 
3.36, 1.267388, , 
3.39, 1.260803, , 
3.42, 1.252626, , 
3.45, 1.245368, , 
3.48, 1.237724, , 
3.51, 1.229680, , 
3.54, 1.221204, , 
3.57, 1.210911, , 
3.60, 1.201713, , 
3.63, 1.190554, , 
3.66, 1.180654, , 
3.69, 1.172220, , 
3.72, 1.160088, , 
3.75, 1.149281, , 
3.78, 1.136422, , 
3.81, 1.125250, , 
3.84, 1.113907, , 
3.87, 1.100363, , 
3.90, 1.090600, , 
3.93, 1.076739, , 
3.96, 1.064704, , 
3.99, 1.052584, , 
4.02, 1.038368, , 
4.05, 1.026267, , 
4.09, 1.012076, , 
4.11, 1.001830, , 
4.14, 0.989476, , 
4.17, 0.975126, , 
4.20, 0.962755, , 
4.23, 0.948199, , 
4.26, 0.935749, , 
4.30, 0.923395, , 
4.32, 0.911214, , 
4.35, 0.899037, , 
4.38, 0.884932, , 
4.41, 0.872954, , 
4.44, 0.861025, , 
4.47, 0.847192, , 
4.50, 0.837400, , 
4.53, 0.823786, , 
4.56, 0.812247, , 
4.59, 0.800948, , 
4.62, 0.788026, , 
4.65, 0.777111, , 
4.68, 0.764684, , 
4.71, 0.756100, , 
4.74, 0.746010, , 
4.77, 0.734509, , 
4.80, 0.724927, , 
4.83, 0.713961, , 
4.86, 0.704756, , 
4.89, 0.695691, , 
4.92, 0.686889, , 
4.95, 0.678344, , 
4.98, 0.668729, , 
5.01, 0.660574, , 
5.04, 0.652419, , 
5.07, 0.643015, , 
5.10, 0.635085, , 
5.13, 0.627218, , 
5.16, 0.619314, , 
5.19, 0.611444, , 
5.22, 0.602420, , 
5.25, 0.594684, , 
5.28, 0.585622, , 
5.31, 0.578022, , 
5.34, 0.571846, , 
5.37, 0.563187, , 
5.40, 0.555685, , 
5.43, 0.546934, , 
5.46, 0.539435, , 
5.49, 0.532003, , 
5.52, 0.523455, , 
5.55, 0.517625, , 
5.58, 0.509682, , 
5.61, 0.502945, , 
5.64, 0.496319, , 
5.67, 0.488760, , 
5.70, 0.482458, , 
5.73, 0.476225, , 
5.76, 0.470055, , 
5.79, 0.464079, , 
5.82, 0.457307, , 
5.85, 0.451528, , 
5.88, 0.444908, , 
5.91, 0.439411, , 
5.95, 0.434051, , 
5.97, 0.428785, , 
6.00, 0.423574, , 
6.03, 0.417553, , 
6.06, 0.412320, , 
6.09, 0.407048, , 
6.12, 0.401009, , 
6.15, 0.396749, , 
6.18, 0.390881, , 
6.21, 0.385790, , 
6.24, 0.380661, , 
6.27, 0.374780, , 
6.30, 0.369822, , 
6.33, 0.364163, , 
6.36, 0.360243, , 
6.39, 0.355618, 2, 0.586
6.40, 0.354851, , 
6.42, 0.350207, , 
6.45, 0.345459, , 
6.48, 0.339981, , 
6.51, 0.335426, , 
6.54, 0.331007, , 
6.57, 0.326706, , 
6.60, 0.322564, , 
6.63, 0.317898, , 
6.66, 0.313961, , 
6.69, 0.310009, , 
6.72, 0.305518, , 
6.75, 0.301819, , 
6.78, 0.298184, , 
6.81, 0.294581, , 
6.84, 0.291066, , 
6.87, 0.287079, , 
6.90, 0.283787, , 
6.93, 0.280085, , 
6.96, 0.277043, , 
6.99, 0.274579, , 
7.02, 0.271070, , 
7.05, 0.267997, , 
7.08, 0.265066, , 
7.11, 0.261697, , 
7.14, 0.258824, , 
7.18, 0.255569, , 
7.20, 0.253323, , 
7.23, 0.250228, , 
7.26, 0.247566, , 
7.29, 0.244962, , 
7.32, 0.242079, , 
7.35, 0.239583, , 
7.38, 0.237051, , 
7.41, 0.234549, , 
7.44, 0.232075, , 
7.47, 0.229182, , 
7.50, 0.226676, , 
7.53, 0.223831, , 
7.56, 0.221620, , 
7.59, 0.219752, , 
7.62, 0.217227, , 
7.65, 0.215146, , 
7.68, 0.213119, , 
7.71, 0.210797, , 
7.74, 0.208793, , 
7.77, 0.206544, , 
7.80, 0.204974, , 
7.83, 0.203118, , 
7.86, 0.201034, , 
7.89, 0.199356, , 
7.92, 0.197567, , 
7.95, 0.196057, , 
7.98, 0.194433, , 
8.01, 0.192828, , 
8.04, 0.191337, , 
8.07, 0.189618, , 
8.10, 0.188070, , 
8.13, 0.186481, , 
8.16, 0.184692, , 
8.19, 0.183205, , 
8.22, 0.181666, , 
8.25, 0.180185, , 
8.28, 0.178780, , 
8.31, 0.177159, , 
8.34, 0.175684, , 
8.37, 0.173987, , 
8.41, 0.172617, , 
8.43, 0.171443, , 
8.46, 0.169787, , 
8.49, 0.168455, , 
8.52, 0.166967, , 
8.55, 0.165657, , 
8.58, 0.164278, , 
8.61, 0.162977, , 
8.64, 0.161689, , 
8.67, 0.160224, , 
8.70, 0.159060, , 
8.73, 0.157870, , 
8.76, 0.156478, , 
8.79, 0.155355, , 
8.82, 0.154254, , 
8.85, 0.153208, , 
8.88, 0.152208, , 
8.91, 0.151016, , 
8.94, 0.150010, , 
8.97, 0.148894, , 
9.00, 0.147872, , 
9.03, 0.147022, , 
9.06, 0.145899, , 
9.09, 0.145002, , 
9.12, 0.143996, , 
9.15, 0.143092, , 
9.18, 0.142179, , 
9.21, 0.141243, , 
9.24, 0.140612, , 
9.27, 0.139705, , 
9.30, 0.138890, , 
9.33, 0.138084, , 
9.36, 0.137202, , 
9.39, 0.136460, , 
9.42, 0.135657, , 
9.45, 0.135105, , 
9.48, 0.134379, , 
9.51, 0.133583, , 
9.54, 0.132929, , 
9.57, 0.132254, , 
9.59, 0.131981, 3, 0.585
9.60, 0.131718, , 
9.63, 0.131163, , 
9.66, 0.130557, , 
9.69, 0.130011, , 
9.72, 0.129339, , 
9.75, 0.128812, , 
9.78, 0.128298, , 
9.81, 0.127791, , 
9.85, 0.127337, , 
9.87, 0.126874, , 
9.90, 0.126424, , 
9.93, 0.126018, , 
9.96, 0.125501, , 
9.99, 0.125012, , 
10.02, 0.124527, , 
10.05, 0.124181, , 
10.08, 0.123747, , 
10.11, 0.123233, , 
10.14, 0.122792, , 
10.17, 0.122291, , 
10.20, 0.121783, , 
10.23, 0.121396, , 
10.26, 0.121114, , 
10.29, 0.120813, , 
10.32, 0.120375, , 
10.35, 0.120055, , 
10.38, 0.119706, , 
10.41, 0.119376, , 
10.44, 0.119043, , 
10.47, 0.118656, , 
10.50, 0.118278, , 
10.53, 0.117910, , 
10.56, 0.117400, , 
10.59, 0.116937, , 
10.62, 0.116496, , 
10.65, 0.116175, , 
10.68, 0.115893, , 
10.71, 0.115471, , 
10.74, 0.115144, , 
10.77, 0.114757, , 
10.80, 0.114450, , 
10.83, 0.114104, , 
10.86, 0.113685, , 
10.89, 0.113381, , 
10.92, 0.112962, , 
10.95, 0.112420, , 
10.98, 0.112023, , 
11.01, 0.111535, , 
11.04, 0.111062, , 
11.08, 0.110542, , 
11.10, 0.110291, , 
11.13, 0.110019, , 
11.16, 0.109651, , 
11.19, 0.109260, , 
11.22, 0.108931, , 
11.25, 0.108588, , 
11.28, 0.108252, , 
11.31, 0.107931, , 
11.34, 0.107617, , 
11.37, 0.107348, , 
11.40, 0.107056, , 
11.43, 0.106831, , 
11.46, 0.106634, , 
11.49, 0.106441, , 
11.52, 0.106295, , 
11.55, 0.106089, , 
11.58, 0.105955, , 
11.61, 0.105724, , 
11.64, 0.105505, , 
11.67, 0.105356, , 
11.70, 0.105162, , 
11.73, 0.105010, , 
11.76, 0.104874, , 
11.79, 0.104744, , 
11.82, 0.104623, , 
11.85, 0.104436, , 
11.88, 0.104287, , 
11.91, 0.104106, , 
11.94, 0.104027, , 
11.97, 0.103932, , 
12.00, 0.103821, , 
12.03, 0.103789, , 
12.06, 0.103833, , 
12.09, 0.103808, , 
12.12, 0.103802, , 
12.15, 0.103805, , 
12.18, 0.103824, , 
12.21, 0.103906, , 
12.24, 0.104052, , 
12.27, 0.104189, , 
12.30, 0.104325, , 
12.33, 0.104468, , 
12.36, 0.104680, , 
12.39, 0.104893, , 
12.42, 0.105102, , 
12.45, 0.105327, , 
12.48, 0.105524, , 
12.51, 0.105743, , 
12.54, 0.106050, , 
12.57, 0.106269, , 
12.60, 0.106447, , 
12.63, 0.106672, , 
12.66, 0.106907, , 
12.69, 0.107157, , 
12.72, 0.107341, , 
12.75, 0.107640, , 
12.78, 0.107881, , 
12.79, 0.107909, 4, 0.585
12.81, 0.108042, , 
12.84, 0.108271, , 
12.87, 0.108490, , 
12.90, 0.108712, , 
12.93, 0.108801, , 
12.96, 0.108934, , 
12.99, 0.109143, , 
13.02, 0.109229, , 
13.05, 0.109283, , 
13.08, 0.109454, , 
13.11, 0.109628, , 
13.14, 0.109746, , 
13.17, 0.109793, , 
13.21, 0.109908, , 
13.23, 0.110079, , 
13.26, 0.110190, , 
13.29, 0.110234, , 
13.32, 0.110275, , 
13.35, 0.110298, , 
13.38, 0.110329, , 
13.41, 0.110263, , 
13.44, 0.110133, , 
13.47, 0.110041, , 
13.50, 0.109971, , 
