Gradient Profiler Text Data File: 20231116_MV_A_40C.csv
Date: 2023-11-16
Time: 18:18:30

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
6.36, 0.908369, , 
6.38, 0.902336, 2, 0.584
6.39, 0.897841, , 
6.42, 0.888887, , 
6.45, 0.881531, , 
6.48, 0.871292, , 
6.51, 0.862658, , 
6.54, 0.852724, , 
6.57, 0.844264, , 
6.60, 0.835878, , 
6.63, 0.826216, , 
6.66, 0.819276, , 
6.69, 0.809598, , 
6.72, 0.801450, , 
6.75, 0.793380, , 
6.78, 0.784045, , 
6.81, 0.776128, , 
6.84, 0.767059, , 
6.87, 0.760757, , 
6.90, 0.753296, , 
6.93, 0.744659, , 
6.96, 0.737310, , 
6.99, 0.728809, , 
7.02, 0.721555, , 
7.05, 0.714389, , 
7.08, 0.707364, , 
7.11, 0.700465, , 
7.14, 0.692446, , 
7.17, 0.685598, , 
7.20, 0.678848, , 
7.23, 0.671013, , 
7.26, 0.664359, , 
7.29, 0.657745, , 
7.32, 0.651154, , 
7.35, 0.644578, , 
7.38, 0.636985, , 
7.41, 0.630552, , 
7.44, 0.623069, , 
7.48, 0.616697, , 
7.50, 0.611400, , 
7.53, 0.604070, , 
7.56, 0.597837, , 
7.59, 0.590573, , 
7.62, 0.584391, , 
7.65, 0.578275, , 
7.68, 0.572255, , 
7.71, 0.566279, , 
7.74, 0.559412, , 
7.77, 0.553607, , 
7.80, 0.547987, , 
7.83, 0.541433, , 
7.86, 0.535914, , 
7.89, 0.530487, , 
7.92, 0.525171, , 
7.95, 0.519950, , 
7.98, 0.513933, , 
8.01, 0.508801, , 
8.04, 0.502821, , 
8.07, 0.497734, , 
8.10, 0.493455, , 
8.13, 0.487488, , 
8.16, 0.482445, , 
8.19, 0.476624, , 
8.22, 0.471689, , 
8.25, 0.466817, , 
8.28, 0.461209, , 
8.31, 0.457206, , 
8.34, 0.451576, , 
8.37, 0.446840, , 
8.40, 0.442174, , 
8.43, 0.436766, , 
8.46, 0.432240, , 
8.49, 0.427123, , 
8.52, 0.423491, , 
8.55, 0.419149, , 
8.58, 0.414106, , 
8.61, 0.409862, , 
8.64, 0.404967, , 
8.67, 0.400863, , 
8.70, 0.396790, , 
8.73, 0.392765, , 
8.76, 0.388781, , 
8.79, 0.384264, , 
8.82, 0.380439, , 
8.85, 0.376686, , 
8.88, 0.372312, , 
8.91, 0.368617, , 
8.94, 0.364982, , 
8.97, 0.361394, , 
9.00, 0.357855, , 
9.03, 0.353728, , 
9.06, 0.350210, , 
9.09, 0.346696, , 
9.12, 0.342674, , 
9.15, 0.339889, , 
9.18, 0.336076, , 
9.21, 0.332774, , 
9.24, 0.329447, , 
9.27, 0.325545, , 
9.30, 0.322307, , 
9.33, 0.318662, , 
9.36, 0.316071, , 
9.39, 0.312959, , 
9.42, 0.309381, , 
9.45, 0.306358, , 
9.48, 0.303291, , 
9.51, 0.299732, , 
9.54, 0.296785, , 
9.57, 0.293880, , 
9.59, 0.292437, 3, 0.587
9.60, 0.291006, , 
9.63, 0.287783, , 
9.66, 0.285084, , 
9.69, 0.282413, , 
9.72, 0.279330, , 
9.75, 0.277186, , 
9.78, 0.274261, , 
9.81, 0.271803, , 
9.84, 0.269345, , 
9.88, 0.266481, , 
9.90, 0.264114, , 
9.93, 0.261444, , 
9.96, 0.259563, , 
9.99, 0.257320, , 
10.02, 0.254722, , 
10.05, 0.252454, , 
10.08, 0.249758, , 
10.11, 0.247547, , 
10.14, 0.245425, , 
10.17, 0.243313, , 
10.20, 0.241191, , 
10.23, 0.238660, , 
10.26, 0.236474, , 
10.29, 0.234343, , 
10.32, 0.231910, , 
10.35, 0.229832, , 
10.38, 0.227764, , 
10.41, 0.225740, , 
10.44, 0.223796, , 
10.47, 0.221518, , 
10.50, 0.219587, , 
10.53, 0.217373, , 
10.56, 0.215527, , 
10.59, 0.214033, , 
10.62, 0.211999, , 
10.65, 0.210341, , 
10.68, 0.208456, , 
10.71, 0.206867, , 
10.74, 0.205281, , 
10.77, 0.203683, , 
10.80, 0.202068, , 
10.83, 0.200285, , 
10.86, 0.198858, , 
10.89, 0.197215, , 
10.92, 0.195724, , 
10.95, 0.194455, , 
10.98, 0.192698, , 
11.01, 0.191198, , 
11.04, 0.189415, , 
11.07, 0.187899, , 
11.10, 0.186446, , 
11.13, 0.184835, , 
11.16, 0.183712, , 
11.19, 0.182174, , 
11.22, 0.180854, , 
11.25, 0.179532, , 
11.28, 0.177971, , 
11.31, 0.176664, , 
11.34, 0.175132, , 
11.37, 0.174038, , 
11.40, 0.172706, , 
11.43, 0.171196, , 
11.46, 0.169971, , 
11.49, 0.168566, , 
11.52, 0.167364, , 
11.55, 0.166387, , 
11.58, 0.165058, , 
11.61, 0.163916, , 
11.64, 0.162638, , 
11.67, 0.161543, , 
11.70, 0.160494, , 
11.73, 0.159282, , 
11.76, 0.158368, , 
11.79, 0.157169, , 
11.82, 0.156186, , 
11.85, 0.155228, , 
11.88, 0.154150, , 
11.91, 0.153252, , 
11.94, 0.152224, , 
11.97, 0.151444, , 
12.00, 0.150492, , 
12.03, 0.149465, , 
12.06, 0.148627, , 
12.09, 0.147657, , 
12.12, 0.146934, , 
12.15, 0.145941, , 
12.18, 0.145065, , 
12.21, 0.144044, , 
12.24, 0.143159, , 
12.27, 0.142296, , 
12.30, 0.141402, , 
12.33, 0.140498, , 
12.36, 0.139495, , 
12.39, 0.138677, , 
12.42, 0.137919, , 
12.45, 0.137164, , 
12.48, 0.136235, , 
12.51, 0.135442, , 
12.54, 0.134538, , 
12.57, 0.133922, , 
12.60, 0.133243, , 
12.63, 0.132444, , 
12.66, 0.131791, , 
12.69, 0.131096, , 
12.72, 0.130497, , 
12.75, 0.129913, , 
12.78, 0.129317, 4, 0.585
12.79, 0.129215, , 
12.81, 0.128727, , 
12.84, 0.128013, , 
12.87, 0.127398, , 
12.90, 0.126747, , 
12.93, 0.125967, , 
12.96, 0.125339, , 
12.99, 0.124714, , 
13.02, 0.124108, , 
13.05, 0.123579, , 
13.08, 0.122951, , 
13.11, 0.122351, , 
13.14, 0.121666, , 
13.17, 0.121123, , 
13.20, 0.120641, , 
13.23, 0.119934, , 
13.26, 0.119382, , 
13.29, 0.118773, , 
13.32, 0.118228, , 
13.35, 0.117653, , 
13.38, 0.117009, , 
13.41, 0.116581, , 
13.44, 0.116026, , 
13.47, 0.115639, , 
13.50, 0.115313, , 
13.53, 0.114900, , 
13.56, 0.114542, , 
13.59, 0.114117, , 
13.62, 0.113771, , 
13.65, 0.113340, , 
13.68, 0.112835, , 
13.71, 0.112480, , 
13.74, 0.112125, , 
13.77, 0.111785, , 
13.80, 0.111417, , 
13.83, 0.111043, , 
13.86, 0.110650, , 
13.89, 0.110130, , 
13.92, 0.109708, , 
13.95, 0.109365, , 
13.98, 0.108994, , 
14.01, 0.108655, , 
14.04, 0.108369, , 
14.07, 0.108109, , 
14.10, 0.107789, , 
14.13, 0.107380, , 
14.16, 0.107037, , 
14.19, 0.106736, , 
14.22, 0.106580, , 
14.25, 0.106396, , 
14.28, 0.106161, , 
14.31, 0.105943, , 
14.34, 0.105727, , 
14.37, 0.105578, , 
14.40, 0.105419, , 
14.43, 0.105251, , 
14.46, 0.105083, , 
14.49, 0.104982, , 
14.52, 0.104959, , 
14.55, 0.104924, , 
14.58, 0.104782, , 
14.61, 0.104648, , 
14.64, 0.104537, , 
14.67, 0.104468, , 
14.70, 0.104388, , 
14.73, 0.104388, , 
14.76, 0.104417, , 
14.79, 0.104388, , 
14.82, 0.104373, , 
14.85, 0.104350, , 
14.88, 0.104373, , 
14.91, 0.104430, , 
14.94, 0.104537, , 
14.97, 0.104677, , 
15.00, 0.104782, , 
15.03, 0.104829, , 
15.06, 0.104836, , 
15.09, 0.104845, , 
15.12, 0.104855, , 
15.15, 0.104924, , 
15.18, 0.105045, , 
15.21, 0.105191, , 
15.24, 0.105327, , 
15.27, 0.105492, , 
15.30, 0.105641, , 
15.33, 0.105797, , 
15.36, 0.105952, , 
15.39, 0.106117, , 
15.43, 0.106241, , 
15.45, 0.106345, , 
15.48, 0.106580, , 
15.51, 0.106726, , 
15.54, 0.106853, , 
15.57, 0.107024, , 
15.60, 0.107234, , 
15.63, 0.107427, , 
15.66, 0.107576, , 
15.69, 0.107722, , 
15.72, 0.107814, , 
15.75, 0.107827, , 
15.78, 0.107827, , 
15.81, 0.107852, , 
15.84, 0.107855, , 
15.87, 0.107839, , 
15.90, 0.107833, , 
15.93, 0.107839, , 
15.96, 0.107865, , 
15.99, 0.107836, 5, 0.586
15.99, 0.107814, , 
16.02, 0.107738, , 
16.05, 0.107608, , 
16.08, 0.107513, , 
16.11, 0.107405, , 
16.14, 0.107268, , 
16.17, 0.107154, , 
16.20, 0.107031, , 
16.23, 0.106932, , 
16.26, 0.106831, , 
16.29, 0.106717, , 
16.32, 0.106583, , 
16.35, 0.106441, , 
16.38, 0.106276, , 
16.41, 0.106101, , 
16.44, 0.105889, , 
16.47, 0.105676, , 
16.50, 0.105448, , 
16.53, 0.105213, , 
16.56, 0.105074, , 
16.59, 0.104890, , 
16.62, 0.104661, , 
16.65, 0.104411, , 
16.68, 0.104176, , 
16.71, 0.103862, , 
16.74, 0.103551, , 
16.77, 0.103240, , 
16.80, 0.102955, , 
16.83, 0.102590, , 
16.86, 0.102216, , 
16.89, 0.101924, , 
16.92, 0.101584, , 
16.95, 0.101274, , 
16.98, 0.100864, , 
17.01, 0.100481, , 
17.04, 0.100109, , 
17.07, 0.099713, , 
17.10, 0.099466, , 
17.13, 0.099085, , 
17.16, 0.098707, , 
17.19, 0.098308, , 
17.22, 0.097899, , 
17.25, 0.097597, , 
17.29, 0.097239, , 
17.31, 0.096909, , 
17.34, 0.096455, , 
17.37, 0.096002, , 
17.40, 0.095650, , 
17.43, 0.095275, , 
17.46, 0.094968, , 
17.49, 0.094717, , 
17.52, 0.094289, , 
17.55, 0.093937, , 
17.58, 0.093585, , 
17.61, 0.093261, , 
17.64, 0.092887, , 
17.67, 0.092389, , 
17.70, 0.092050, , 
17.73, 0.091618, , 
17.76, 0.091317, , 
17.79, 0.090984, , 
17.82, 0.090575, , 
17.85, 0.090191, , 
17.88, 0.089715, , 
17.91, 0.089366, , 
17.94, 0.088992, , 
17.97, 0.088649, , 
18.00, 0.088342, , 
18.03, 0.087913, , 
18.06, 0.087564, , 
18.09, 0.087273, , 
18.12, 0.086968, , 
18.15, 0.086657, , 
18.18, 0.086334, , 
18.21, 0.086083, , 
18.24, 0.085794, , 
18.28, 0.085522, , 
18.30, 0.085309, , 
18.33, 0.084982, , 
18.36, 0.084745, , 
18.39, 0.084538, , 
18.42, 0.084380, , 
