Gradient Profiler Text Data File: 2025_1_28_C1_WH.csv
Date: 2025-01-28
Time: 17:17:45

User: Jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
6.36, 0.513663, , 
6.39, 0.507132, 2, 0.588
6.40, 0.506041, , 
6.42, 0.500696, , 
6.45, 0.493258, , 
6.48, 0.487041, , 
6.51, 0.480066, , 
6.54, 0.474150, , 
6.57, 0.468187, , 
6.60, 0.462373, , 
6.63, 0.456673, , 
6.66, 0.450072, , 
6.69, 0.444321, , 
6.72, 0.438561, , 
6.75, 0.431998, , 
6.78, 0.426375, , 
6.81, 0.420722, , 
6.84, 0.414207, , 
6.87, 0.408872, , 
6.90, 0.404412, , 
6.93, 0.398119, , 
6.96, 0.392758, , 
6.99, 0.386665, , 
7.02, 0.381552, , 
7.05, 0.376347, , 
7.08, 0.370346, , 
7.11, 0.366292, , 
7.14, 0.360630, , 
7.17, 0.355790, , 
7.20, 0.351108, , 
7.23, 0.345887, , 
7.26, 0.341468, , 
7.29, 0.337009, , 
7.32, 0.332717, , 
7.35, 0.327927, , 
7.38, 0.323791, , 
7.41, 0.319687, , 
7.44, 0.315725, , 
7.47, 0.311966, , 
7.50, 0.307522, , 
7.53, 0.303170, , 
7.56, 0.300119, , 
7.59, 0.296541, , 
7.62, 0.292281, , 
7.65, 0.288576, , 
7.68, 0.285046, , 
7.71, 0.281037, , 
7.74, 0.277500, , 
7.78, 0.273364, , 
7.80, 0.270382, , 
7.83, 0.266998, , 
7.86, 0.262985, , 
7.89, 0.259563, , 
7.92, 0.255829, , 
7.95, 0.252581, , 
7.98, 0.249263, , 
8.01, 0.245904, , 
8.04, 0.242231, , 
8.07, 0.239662, , 
8.10, 0.235960, , 
8.13, 0.232963, , 
8.16, 0.230108, , 
8.19, 0.226666, , 
8.22, 0.223726, , 
8.25, 0.220935, , 
8.28, 0.217848, , 
8.31, 0.215200, , 
8.34, 0.212504, , 
8.37, 0.209773, , 
8.40, 0.207289, , 
8.43, 0.204666, , 
8.46, 0.201602, , 
8.49, 0.199210, , 
8.52, 0.196872, , 
8.55, 0.194100, , 
8.58, 0.191693, , 
8.61, 0.188962, , 
8.64, 0.187125, , 
8.67, 0.184975, , 
8.70, 0.182361, , 
8.73, 0.180134, , 
8.76, 0.178038, , 
8.79, 0.175567, , 
8.82, 0.173467, , 
8.85, 0.171326, , 
8.88, 0.169327, , 
8.91, 0.167399, , 
8.94, 0.164991, , 
8.97, 0.162984, , 
