Gradient Profiler Text Data File: 20240419_BY4742_40.csv
Date: 2024-04-19
Time: 15:29:36

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
6.36, 0.177241, , 
6.39, 0.175611, 2, 0.585
6.39, 0.175345, , 
6.42, 0.173740, , 
6.45, 0.172217, , 
6.48, 0.170688, , 
6.51, 0.169270, , 
6.54, 0.167618, , 
6.57, 0.166377, , 
6.60, 0.164991, , 
6.63, 0.163656, , 
6.66, 0.162286, , 
6.69, 0.161052, , 
6.72, 0.159935, , 
6.75, 0.158565, , 
6.78, 0.157407, , 
6.81, 0.156338, , 
6.84, 0.155101, , 
6.87, 0.154254, , 
6.90, 0.153036, , 
6.93, 0.152053, , 
6.96, 0.151092, , 
6.99, 0.149836, , 
7.02, 0.148703, , 
7.05, 0.147482, , 
7.08, 0.146699, , 
7.11, 0.145643, , 
7.14, 0.144358, , 
7.17, 0.143429, , 
7.20, 0.142429, , 
7.23, 0.141471, , 
7.26, 0.140564, , 
7.29, 0.139698, , 
7.32, 0.138877, , 
7.35, 0.137748, , 
7.38, 0.136840, , 
7.41, 0.136009, , 
7.44, 0.135064, , 
7.47, 0.134236, , 
7.50, 0.133615, , 
7.53, 0.132895, , 
7.56, 0.132232, , 
7.59, 0.131426, , 
7.62, 0.130801, , 
7.65, 0.130214, , 
7.68, 0.129608, , 
7.71, 0.129012, , 
7.74, 0.128371, , 
7.77, 0.127877, , 
7.80, 0.127242, , 
7.83, 0.126468, , 
7.86, 0.126056, , 
7.89, 0.125640, , 
7.92, 0.125225, , 
7.95, 0.124638, , 
7.98, 0.124105, , 
8.01, 0.123832, , 
8.04, 0.123322, , 
8.07, 0.122792, , 
8.10, 0.122294, , 
8.13, 0.121799, , 
8.16, 0.121177, , 
8.19, 0.120502, , 
8.22, 0.120029, , 
8.25, 0.119655, , 
8.28, 0.119071, , 
8.31, 0.118586, , 
8.34, 0.118256, , 
8.37, 0.117863, , 
8.40, 0.117320, , 
8.43, 0.116806, , 
8.46, 0.116473, , 
8.49, 0.116134, , 
8.52, 0.115722, , 
8.55, 0.115417, , 
8.58, 0.115084, , 
8.61, 0.114637, , 
8.64, 0.114247, , 
8.67, 0.113926, , 
8.70, 0.113708, , 
8.73, 0.113416, , 
8.76, 0.113156, , 
8.79, 0.112965, , 
8.82, 0.112804, , 
8.85, 0.112509, , 
8.88, 0.112163, , 
8.91, 0.111985, , 
8.94, 0.111909, , 
8.97, 0.111757, , 
9.00, 0.111471, , 
9.03, 0.111354, , 
9.06, 0.111227, , 
9.09, 0.110970, , 
9.12, 0.110751, , 
9.15, 0.110621, , 
9.18, 0.110507, , 
9.21, 0.110402, , 
9.24, 0.110288, , 
9.27, 0.110158, , 
9.30, 0.110082, , 
9.33, 0.109942, , 
9.36, 0.109882, , 
9.39, 0.109860, , 
9.42, 0.109879, , 
9.45, 0.109879, , 
9.48, 0.110000, , 
9.51, 0.110180, , 
9.54, 0.110291, , 
9.57, 0.110314, , 
9.59, 0.110345, 3, 0.586
9.60, 0.110364, , 
9.63, 0.110621, , 
9.66, 0.110770, , 
9.69, 0.110818, , 
9.72, 0.110999, , 
9.75, 0.111237, , 
9.78, 0.111474, , 
9.81, 0.111611, , 
9.84, 0.111817, , 
9.87, 0.112106, , 
9.90, 0.112233, , 
9.93, 0.112356, , 
9.96, 0.112547, , 
9.99, 0.112712, , 
10.02, 0.112873, , 
10.05, 0.112934, , 
10.08, 0.113114, , 
10.11, 0.113352, , 
