Gradient Profiler Text Data File: 5-C5_eIF3b_DMSO_061825.csv
Date: 2025-06-18
Time: 15:13:16

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
6.36, 0.758387, , 
6.39, 0.751038, 2, 0.584
6.39, 0.749579, , 
6.42, 0.739695, , 
6.45, 0.732945, , 
6.48, 0.723740, , 
6.51, 0.715868, , 
6.54, 0.707992, , 
6.57, 0.700078, , 
6.60, 0.692303, , 
6.63, 0.683447, , 
6.66, 0.675933, , 
6.69, 0.667115, , 
6.72, 0.659575, , 
6.75, 0.651975, , 
6.78, 0.644283, , 
6.81, 0.636639, , 
6.84, 0.627913, , 
6.87, 0.620494, , 
6.90, 0.613075, , 
6.93, 0.605453, , 
6.96, 0.596276, , 
6.99, 0.588254, , 
7.02, 0.580252, , 
7.05, 0.572328, , 
7.08, 0.563167, , 
7.11, 0.555491, , 
7.14, 0.546705, , 
7.17, 0.539219, , 
7.20, 0.533101, , 
7.23, 0.524717, , 
7.26, 0.517599, , 
7.29, 0.509527, , 
7.32, 0.502793, , 
7.35, 0.496224, , 
7.38, 0.488725, , 
7.41, 0.483527, , 
7.44, 0.476678, , 
7.47, 0.471197, , 
7.50, 0.465967, , 
7.53, 0.460061, , 
7.56, 0.455103, , 
7.59, 0.449466, , 
7.62, 0.445400, , 
7.65, 0.440544, , 
7.68, 0.435088, , 
7.71, 0.430520, , 
7.74, 0.425128, , 
7.77, 0.420545, , 
7.80, 0.416063, , 
7.83, 0.411590, , 
7.86, 0.407146, , 
7.89, 0.402722, , 
7.92, 0.397605, , 
7.95, 0.393206, , 
7.98, 0.387934, , 
8.01, 0.383303, , 
8.04, 0.378719, , 
8.07, 0.374231, , 
8.10, 0.369781, , 
8.13, 0.364589, , 
8.16, 0.360202, , 
